,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Name,RegionID,year,eviction-rate,eviction-filing-rate,2011-2015,2015-2019
3370,"7518 S Sangamon St  2, Chicago, IL 60620",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4769051,41.757,-87.6481,POINT (-87.6481 41.757),170317102002,IL,Cook,Chicago,Gresham,269571,2016,4.0,8.0,-0.0031007751937984496,0.09720062208398134
3371,"1425 S Karlov Ave  3, Chicago, IL 60623",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4769154,41.8617,-87.7272,POINT (-87.7272 41.8617),170312909002,IL,Cook,Chicago,Archer Heights,269568,2016,2.92,3.75,-0.015256588072122053,0.06267605633802817
3372,"3548 S State St  , Chicago, IL 60609",1900,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4769169,41.8296,-87.6269,POINT (-87.62690000000001 41.8296),170313515002,IL,Cook,Chicago,Stateway Gardens,403347,2016,2.16,3.6,,
3373,"6016 S Calumet Ave  2, Chicago, IL 60637",1200,Apt,1.0,3.0,Yes,Available Now,(708) 701-4292,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4769224,41.7851,-87.6177,POINT (-87.6177 41.7851),170314008001,IL,Cook,Chicago,Washington Park,275927,2016,6.46,16.85,-0.03381294964028777,0.0387192851824274
3374,"6625 S Drexel Ave  , Chicago, IL 60637",1250,Apt,1.5,2.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-full-bathroom-rental-Apt/4769262,41.7742,-87.603,POINT (-87.60299999999999 41.7742),170314208002,IL,Cook,Chicago,Woodlawn,276138,2016,3.46,8.07,-0.02700781805259417,0.02410518626734843
3375,"9819 S Loomis St  1, Chicago, IL 60643",1100,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4769268,41.7153,-87.6574,POINT (-87.6574 41.7153),170317304004,IL,Cook,Chicago,Longwood Manor,403376,2016,1.85,4.63,0.009287925696594427,0.10966257668711657
3376,"1001 W Garfield Blvd  2, Chicago, IL 60621",1088,Apt,1.0,3.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4769288,41.7936,-87.6502,POINT (-87.6502 41.7936),170316805002,IL,Cook,Chicago,Englewood,138261,2016,5.24,10.04,-0.018268467037331215,0.0744336569579288
3377,"1527 S Kolin Ave  2, Chicago, IL 60623",1250,Apt,1.0,3.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4769294,41.8598,-87.7332,POINT (-87.7332 41.8598),170312909003,IL,Cook,Chicago,Archer Heights,269568,2016,1.68,6.38,-0.015256588072122053,0.06267605633802817
3378,"344 S Hamlin Blvd  , Chicago, IL 60624",1250,Apt,1.5,3.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4769300,41.8758,-87.7209,POINT (-87.7209 41.8758),170312608002,IL,Cook,Chicago,East Garfield Park,269577,2016,2.59,7.49,-0.012162162162162163,0.03419972640218878
3379,"344 S Hamlin Blvd  , Chicago, IL 60624",2013,House,2.0,5.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4769303,41.8758,-87.7209,POINT (-87.7209 41.8758),170312608002,IL,Cook,Chicago,East Garfield Park,269577,2016,2.59,7.49,-0.012162162162162163,0.03419972640218878
3380,"7127 S Normal Blvd  2, Chicago, IL 60621",1250,Apt,1.0,3.0,Yes,Available Now,(773) 633-2369,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4769325,41.7645,-87.6367,POINT (-87.6367 41.7645),170316813002,IL,Cook,Chicago,Englewood,138261,2016,3.64,8.64,-0.018268467037331215,0.0744336569579288
3381,"1339 S Troy St  1, Chicago, IL 60623",1400,Apt,2.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4769335,41.8635,-87.704,POINT (-87.70399999999999 41.8635),170318431001,IL,Cook,Chicago,Archer Heights,269568,2016,2.3,6.91,-0.015256588072122053,0.06267605633802817
3382,"6514 S Talman Ave  , Chicago, IL 60629",1150,Apt,1.0,2.0,Yes,Available Now,(773) 620-5562,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4769540,41.7749,-87.69,POINT (-87.69 41.7749),170316608002,IL,Cook,Chicago,Marquette Park,403148,2016,2.24,2.69,0.029065200314218383,0.1
3383,"741 N Drake Ave  1, Chicago, IL 60624",1100,Apt,1.0,3.0,Yes,Available Now,(847) 877-6497,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4769656,41.8949,-87.7149,POINT (-87.7149 41.8949),170312315001,IL,Cook,Chicago,East Garfield Park,269577,2016,1.47,6.86,-0.012162162162162163,0.03419972640218878
3384,"2651 W 61st St  , Chicago, IL 60629",835,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4769708,41.7827,-87.6906,POINT (-87.6906 41.7827),170318350004,IL,Cook,Chicago,Chicago Lawn,269576,2016,1.82,3.42,0.04265402843601896,0.09393939393939393
3385,"221 E 121st Pl  , Chicago, IL 60628",1144,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4769746,41.6733,-87.6166,POINT (-87.61660000000001 41.6733),170315306001,IL,Cook,Chicago,West Pullman,140913,2016,4.55,6.49,0.009828009828009828,0.12570965125709652
3386,"36 N Menard Ave  1, Chicago, IL 60644",1300,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4769750,41.8812,-87.7703,POINT (-87.77030000000001 41.8812),170312520003,IL,Cook,Chicago,South Austin,403120,2016,2.52,5.95,-0.003479471120389701,0.05377094972067039
3387,"8240 S Paulina St  2, Chicago, IL 60620",1300,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4769869,41.7436,-87.666,POINT (-87.666 41.7436),170317112001,IL,Cook,Chicago,Gresham,269571,2016,1.02,3.73,-0.0031007751937984496,0.09720062208398134
3388,"7842 S Cregier Ave  1, Chicago, IL 60649",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4770095,41.752,-87.5812,POINT (-87.5812 41.752),170318342003,IL,Cook,Chicago,South Shore,269608,2016,3.15,6.69,-0.028191072826938137,0.038678485092667206
3389,"641 N Monticello Ave  2, Chicago, IL 60624",1275,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4770157,41.893,-87.7171,POINT (-87.7171 41.893),170312315004,IL,Cook,Chicago,East Garfield Park,269577,2016,0.74,2.22,-0.012162162162162163,0.03419972640218878
3390,"6500 S Maplewood Ave  , Chicago, IL 60629",825,Apt,1.0,2.0,Yes,Available Now,(773) 619-2641,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4770401,41.775,-87.6873,POINT (-87.68729999999999 41.775),170316608002,IL,Cook,Chicago,Marquette Park,403148,2016,2.24,2.69,0.029065200314218383,0.1
3391,"7310 S Stewart Ave , Chicago, IL 60621",1350,Apt,1.0,3.0,Yes,Available Now,(224) 305-0225,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4770411,41.7613,-87.6347,POINT (-87.6347 41.7613),170316813002,IL,Cook,Chicago,Englewood,138261,2016,3.64,8.64,-0.018268467037331215,0.0744336569579288
3392,"146 N Central Ave  1d, Chicago, IL 60644",1088,Apt,1.0,1.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4770460,41.8837,-87.7655,POINT (-87.7655 41.8837),170312520002,IL,Cook,Chicago,South Austin,403120,2016,2.05,7.67,-0.003479471120389701,0.05377094972067039
3393,"146 N Central Ave  Gb, Chicago, IL 60644",1253,Apt,1.0,1.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4770462,41.8837,-87.7655,POINT (-87.7655 41.8837),170312520002,IL,Cook,Chicago,South Austin,403120,2016,2.05,7.67,-0.003479471120389701,0.05377094972067039
3394,"1001 W Garfield Blvd  2, Chicago, IL 60621",1253,Apt,1.0,2.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4770463,41.7936,-87.6502,POINT (-87.6502 41.7936),170316805002,IL,Cook,Chicago,Englewood,138261,2016,5.24,10.04,-0.018268467037331215,0.0744336569579288
3395,"4938 W Washington Blvd  , Chicago, IL 60644",1253,Apt,1.0,2.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4770464,41.882,-87.7494,POINT (-87.74939999999999 41.882),170312518005,IL,Cook,Chicago,South Austin,403120,2016,0.99,4.28,-0.003479471120389701,0.05377094972067039
3396,"4211 W Cortez St  2, Chicago, IL 60651",1512,Apt,1.0,3.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4770465,41.8996,-87.7317,POINT (-87.7317 41.8996),170318421006,IL,Cook,Chicago,West Humboldt Park,403318,2016,0.79,3.17,-0.012958963282937365,0.10357403355215171
3397,"1527 S Kolin Ave  2, Chicago, IL 60623",1512,Apt,1.0,3.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4770467,41.8598,-87.7332,POINT (-87.7332 41.8598),170312909003,IL,Cook,Chicago,Archer Heights,269568,2016,1.68,6.38,-0.015256588072122053,0.06267605633802817
3398,"1223 S Kostner Ave  1, Chicago, IL 60623",1512,Apt,1.0,3.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4770469,41.8653,-87.7347,POINT (-87.7347 41.8653),170312909004,IL,Cook,Chicago,Archer Heights,269568,2016,2.55,7.01,-0.015256588072122053,0.06267605633802817
3399,"3825 W Lexington St  , Chicago, IL 60624",1750,Apt,1.0,4.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4770470,41.8714,-87.7214,POINT (-87.7214 41.8714),170312609001,IL,Cook,Chicago,Archer Heights,269568,2016,1.94,4.85,-0.015256588072122053,0.06267605633802817
3400,"5911 S Indiana Ave  1, Chicago, IL 60637",1400,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4770628,41.7871,-87.6203,POINT (-87.6203 41.7871),170318345001,IL,Cook,Chicago,Washington Park,275927,2016,3.0,7.07,-0.03381294964028777,0.0387192851824274
3401,"2641 W Warren Blvd  2, Chicago, IL 60612",1400,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4770631,41.8818,-87.6926,POINT (-87.6926 41.8818),170318374001,IL,Cook,Chicago,Near West Side,269599,2016,0.69,3.82,0.17073170731707318,-0.0015625
3402,"113 E 60th St  , Chicago, IL 60637",1100,Apt,1.0,2.0,Yes,Available Now,(773) 503-7368,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4770682,41.7854,-87.6217,POINT (-87.6217 41.7854),170314008002,IL,Cook,Chicago,Washington Park,275927,2016,3.71,6.94,-0.03381294964028777,0.0387192851824274
3403,"2817 E 77th St  1, Chicago, IL 60649",1145,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4770725,41.7555,-87.5559,POINT (-87.55589999999999 41.7555),170314314003,IL,Cook,Chicago,South Shore,269608,2016,5.56,11.46,-0.028191072826938137,0.038678485092667206
3404,"7829 S Phillips Ave  1, Chicago, IL 60649",1095,Apt,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4770729,41.7527,-87.5647,POINT (-87.5647 41.7527),170314313013,IL,Cook,Chicago,South Shore,269608,2016,6.81,17.54,-0.028191072826938137,0.038678485092667206
3405,"7831 S Phillips Ave  1, Chicago, IL 60649",1095,Apt,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4770730,41.7526,-87.5647,POINT (-87.5647 41.7526),170314313013,IL,Cook,Chicago,South Shore,269608,2016,6.81,17.54,-0.028191072826938137,0.038678485092667206
3406,"7831 S Phillips Ave  3, Chicago, IL 60649",1095,Apt,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4770731,41.7526,-87.5647,POINT (-87.5647 41.7526),170314313013,IL,Cook,Chicago,South Shore,269608,2016,6.81,17.54,-0.028191072826938137,0.038678485092667206
3407,"7829 S Phillips Ave  2, Chicago, IL 60649",1095,Apt,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4770733,41.7527,-87.5647,POINT (-87.5647 41.7527),170314313013,IL,Cook,Chicago,South Shore,269608,2016,6.81,17.54,-0.028191072826938137,0.038678485092667206
3408,"6624 S Minerva Ave  2, Chicago, IL 60637",1195,Apt,1.0,3.0,Yes,Available Now,(847) 877-6497,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4770773,41.7743,-87.5976,POINT (-87.5976 41.7743),170318344003,IL,Cook,Chicago,Woodlawn,276138,2016,2.69,4.93,-0.02700781805259417,0.02410518626734843
3409,"3838 W Monroe St  2, Chicago, IL 60624",1250,Apt,1.0,3.0,Yes,Available Now,(847) 877-6497,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4770785,41.88,-87.7224,POINT (-87.72239999999999 41.88),170312608001,IL,Cook,Chicago,East Garfield Park,269577,2016,2.8,5.85,-0.012162162162162163,0.03419972640218878
3410,"3946 W Lexington St  , Chicago, IL 60624",1450,Apt,1.0,3.0,Yes,Available Now,(312) 918-5955,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4770829,41.8718,-87.7247,POINT (-87.7247 41.8718),170312609002,IL,Cook,Chicago,Archer Heights,269568,2016,3.17,7.94,-0.015256588072122053,0.06267605633802817
3411,"3027 W 38th St  , Chicago, IL 60632",1400,House,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4770898,41.8243,-87.7007,POINT (-87.7007 41.8243),170315802002,IL,Cook,Chicago,Brighton Park,273040,2016,0.56,1.68,0.0021156558533145277,0.057705840957072485
3412,"7208 S Union Ave  2, Chicago, IL 60621",1050,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4771044,41.763,-87.6419,POINT (-87.64190000000001 41.763),170316813001,IL,Cook,Chicago,Englewood,138261,2016,3.83,8.09,-0.018268467037331215,0.0744336569579288
3413,"9132 S Throop St  , Chicago, IL 60620",1250,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4771165,41.7276,-87.6559,POINT (-87.6559 41.7276),170317302013,IL,Cook,Chicago,Brainerd,403378,2016,2.18,5.34,0.0030959752321981426,0.11265432098765432
3414,"1311 N Massasoit Ave 2, Chicago, IL 60651",1250,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4771352,41.9043,-87.7691,POINT (-87.76909999999999 41.9043),170312506002,IL,Cook,Chicago,North Austin,403323,2016,0.0,5.23,0.01722900215362527,0.1213832039520113
3415,"602 E 77th St  2nd Fl, Chicago, IL 60619",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4771397,41.755,-87.6098,POINT (-87.60980000000001 41.755),170316914004,IL,Cook,Chicago,Chatham,273222,2016,2.22,3.89,-0.003000750187546887,0.08653122648607976
3416,"6629 S Drexel Ave  1, Chicago, IL 60637",1250,House,2.0,2.0,Yes,Available Now,(708) 578-9198,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-House/4771405,41.7742,-87.603,POINT (-87.60299999999999 41.7742),170314208002,IL,Cook,Chicago,Woodlawn,276138,2016,3.46,8.07,-0.02700781805259417,0.02410518626734843
3417,"6629 S Drexel Ave  1, Chicago, IL 60637",1200,House,2.0,2.0,Yes,Available Now,(708) 578-9198,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-House/4771414,41.7742,-87.603,POINT (-87.60299999999999 41.7742),170314208002,IL,Cook,Chicago,Woodlawn,276138,2016,3.46,8.07,-0.02700781805259417,0.02410518626734843
3418,"1420 W 82nd St  , Chicago, IL 60620",650,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4771442,41.7451,-87.6592,POINT (-87.6592 41.7451),170317106001,IL,Cook,Chicago,Gresham,269571,2016,6.25,12.98,-0.0031007751937984496,0.09720062208398134
3419,"3900 W Van Buren St  , Chicago, IL 60624",950,Apt,1.0,1.0,Yes,Available Now,(312) 918-5955,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4771491,41.8755,-87.7233,POINT (-87.72329999999999 41.8755),170312608002,IL,Cook,Chicago,East Garfield Park,269577,2016,2.59,7.49,-0.012162162162162163,0.03419972640218878
3420,"1304 N Saint Louis Ave  2, Chicago, IL 60651",850,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4771508,41.9048,-87.7143,POINT (-87.71429999999999 41.9048),170312308001,IL,Cook,Chicago,Humboldt Park,269585,2016,0.0,1.53,0.05357142857142857,0.031387319522912745
3421,"7337 S South Shore Dr  , Chicago, IL 60649",800,Apt,1.0,0.0,Yes,Available Now,(773) 768-2470,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/0-bedroom-1-bathroom-rental-Apt/4771556,41.7633,-87.5584,POINT (-87.55840000000001 41.7633),170314314001,IL,Cook,Chicago,South Shore,269608,2016,2.85,5.8,-0.028191072826938137,0.038678485092667206
3422,"7337 S South Shore Dr  , Chicago, IL 60649",950,Apt,1.0,1.0,Yes,Available Now,(773) 768-2470,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4771566,41.7633,-87.5584,POINT (-87.55840000000001 41.7633),170314314001,IL,Cook,Chicago,South Shore,269608,2016,2.85,5.8,-0.028191072826938137,0.038678485092667206
3423,"7337 S South Shore Dr  , Chicago, IL 60649",950,Apt,1.0,1.0,Yes,Available Now,(773) 768-2470,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4771570,41.7633,-87.5584,POINT (-87.55840000000001 41.7633),170314314001,IL,Cook,Chicago,South Shore,269608,2016,2.85,5.8,-0.028191072826938137,0.038678485092667206
3424,"113 E 60th St  , Chicago, IL 60637",1250,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4771584,41.7854,-87.6217,POINT (-87.6217 41.7854),170314008002,IL,Cook,Chicago,Washington Park,275927,2016,3.71,6.94,-0.03381294964028777,0.0387192851824274
3425,"3839 W Washington Blvd  , Chicago, IL 60624",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4771693,41.8817,-87.7224,POINT (-87.72239999999999 41.8817),170312601001,IL,Cook,Chicago,East Garfield Park,269577,2016,1.27,1.98,-0.012162162162162163,0.03419972640218878
3426,"1237 S Kildare Ave  1, Chicago, IL 60623",1500,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4771719,41.865,-87.7322,POINT (-87.73220000000001 41.865),170312909004,IL,Cook,Chicago,Archer Heights,269568,2016,2.55,7.01,-0.015256588072122053,0.06267605633802817
3427,"4905 W Erie St  2, Chicago, IL 60644",1300,House,1.0,3.0,Yes,Available Now,(773) 615-8466,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4771793,41.892,-87.7484,POINT (-87.7484 41.892),170312516001,IL,Cook,Chicago,South Austin,403120,2016,1.82,5.82,-0.003479471120389701,0.05377094972067039
3428,"406 E 66th St 3e, Chicago, IL 60637",1000,Apt,1.0,2.0,Yes,Available Now,(773) 771-6415,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4771843,41.7749,-87.615,POINT (-87.61499999999999 41.7749),170314207005,IL,Cook,Chicago,West Woodlawn,403353,2016,9.74,14.36,-0.04661654135338346,0.026813880126182965
3429,"7620 S Phillips Ave  2a, Chicago, IL 60649",800,Apt,1.0,2.0,Yes,Available Now,(773) 771-6415,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4771866,41.7565,-87.5656,POINT (-87.5656 41.7565),170314313023,IL,Cook,Chicago,South Shore,269608,2016,5.43,12.56,-0.028191072826938137,0.038678485092667206
