,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Name,RegionID
4761863,"5704 S Peoria St  , Chicago, IL 60621",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4761863,41.7904,-87.6478,POINT (-87.6478 41.7904),170318347002,IL,Cook,Chicago,Englewood,138261
4761996,"5914 S King Dr  3, Chicago, IL 60637",1400,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4761996,41.787,-87.6162,POINT (-87.61620000000001 41.787),170318345001,IL,Cook,Chicago,Washington Park,275927
4761997,"2100 S Harding Ave  3, Chicago, IL 60623",1512,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4761997,41.8533,-87.7238,POINT (-87.7238 41.8533),170312924002,IL,Cook,Chicago,Archer Heights,269568
4762002,"11514 S Vincennes Ave  2, Chicago, IL 60643",1650,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4762002,41.6844,-87.6682,POINT (-87.6682 41.6844),170317505004,IL,Cook,Chicago,Morgan Park,269595
4762007,"721 W 80th St  3, Chicago, IL 60620",1150,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4762007,41.7487,-87.6425,POINT (-87.6425 41.7487),170317109001,IL,Cook,Chicago,Gresham,269571
4762126,"37 S Whipple St  1, Chicago, IL 60612",1010,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4762126,41.8799,-87.7018,POINT (-87.70180000000001 41.8799),170312712001,IL,Cook,Chicago,East Garfield Park,269577
4762173,"1452 E 71st Pl  1, Chicago, IL 60619",900,Apt,1.0,1.0,Yes,Available Now,(708) 249-6636,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4762173,41.7653,-87.5888,POINT (-87.58880000000001 41.7653),170314304001,IL,Cook,Chicago,Grand Crossing,276349
4762273,"7500 S South Shore Dr 0, Chicago, IL 60649",950,Apt,1.0,1.0,Yes,Available Now,(708) 793-7317,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4762273,41.7601,-87.5574,POINT (-87.5574 41.7601),170314314002,IL,Cook,Chicago,South Shore,269608
4762298,"8307 S Ingleside Ave  , Chicago, IL 60619",1250,Apt,1.0,3.0,Yes,Available Now,(773) 721-1900,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4762298,41.7437,-87.601,POINT (-87.601 41.7437),170314401021,IL,Cook,Chicago,East Chatham,403360
4762312,"7038 S Chappel Ave  2, Chicago, IL 60649",1253,Apt,1.0,3.0,Yes,Available Now,(708) 793-7317,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4762312,41.7667,-87.5754,POINT (-87.5754 41.7667),170314301012,IL,Cook,Chicago,South Shore,269608
4762332,"5026 S Michigan Ave  2, Chicago, IL 60615",1250,Apt,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4762332,41.803,-87.6231,POINT (-87.62309999999999 41.803),170313818002,IL,Cook,Chicago,Bronzeville,403145
4762333,"2720 E 75th St  1, Chicago, IL 60649",1253,Apt,2.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4762333,41.7604,-87.5579,POINT (-87.5579 41.7604),170314314001,IL,Cook,Chicago,South Shore,269608
4762338,"1131 E 79th Pl  , Chicago, IL 60619",1100,Apt,1.0,1.0,Yes,Available Now,(708) 793-7317,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4762338,41.7504,-87.5965,POINT (-87.59650000000001 41.7504),170318343002,IL,Cook,Chicago,Avalon Park,269572
4762339,"5626 S Wells St  1, Chicago, IL 60621",1300,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4762339,41.7918,-87.632,POINT (-87.63200000000001 41.7918),170318346004,IL,Cook,Chicago,Englewood,138261
4762361,"924 N Laramie Ave  2, Chicago, IL 60651",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4762361,41.8975,-87.756,POINT (-87.756 41.8975),170312512002,IL,Cook,Chicago,South Austin,403120
4762363,"2901 W 65th St  2, Chicago, IL 60629",825,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4762363,41.7753,-87.6961,POINT (-87.6961 41.7753),170316608004,IL,Cook,Chicago,Marquette Park,403148
4762415,"6728 S Langley Ave  , Chicago, IL 60637",700,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4762415,41.7722,-87.6084,POINT (-87.6084 41.7722),170314212001,IL,Cook,Chicago,Park Manor,403356
4762416,"816 W 51st Pl  2, Chicago, IL 60609",1350,Duplex,1.0,3.0,Yes,Available Now,(708) 655-1397,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Duplex/4762416,41.8009,-87.6461,POINT (-87.6461 41.8009),170316121001,IL,Cook,Chicago,Back of the Yards,403146
4762479,"1100 N Leamington Ave  2, Chicago, IL 60651",1300,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4762479,41.9006,-87.7548,POINT (-87.7548 41.9006),170312511004,IL,Cook,Chicago,South Austin,403120
4762507,"816 E Marquette Rd  3, Chicago, IL 60637",1253,Apt,1.0,2.0,Yes,Available Now,(708) 793-7317,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4762507,41.7751,-87.605,POINT (-87.605 41.7751),170314208002,IL,Cook,Chicago,Woodlawn,276138
4762535,"6216 S Evans Ave  1, Chicago, IL 60637",1050,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4762535,41.7816,-87.6075,POINT (-87.6075 41.7816),170314205002,IL,Cook,Chicago,West Woodlawn,403353
4762587,"6937 S Paxton Ave  3, Chicago, IL 60649",1500,House,2.0,4.0,Yes,Available Now,(708) 578-9198,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4762587,41.7687,-87.5711,POINT (-87.5711 41.7687),170314301023,IL,Cook,Chicago,South Shore,269608
4762608,"9727 S Hoxie Ave , Chicago, IL 60617",1250,Townhouse,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Townhouse-Villa/4762608,41.7182,-87.5607,POINT (-87.5607 41.7182),170315102001,IL,Cook,Chicago,Hegewisch,138732
4762734,"2412 N Lockwood Ave 1, Chicago, IL 60639",1500,Apt,1.0,2.0,Yes,Available Now,(312) 838-3988,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4762734,41.9245,-87.7589,POINT (-87.7589 41.9245),170311907023,IL,Cook,Chicago,Cragin,28173
4762781,"5745 S Calumet Ave  , Chicago, IL 60637",1300,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4762781,41.7899,-87.6172,POINT (-87.6172 41.7899),170314004002,IL,Cook,Chicago,Washington Park,275927
4762821,"7942 S Rhodes Ave  , Chicago, IL 60619",925,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4762821,41.7498,-87.6116,POINT (-87.6116 41.7498),170314402012,IL,Cook,Chicago,Chatham,273222
4762861,"7214 S Langley Ave  , Chicago, IL 60619",1500,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4762861,41.7635,-87.6082,POINT (-87.6082 41.7635),170316909001,IL,Cook,Chicago,Park Manor,403356
4762926,"4913 W Van Buren St  1, Chicago, IL 60644",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4762926,41.8747,-87.7477,POINT (-87.74769999999999 41.8747),170312522025,IL,Cook,Chicago,South Austin,403120
4762992,"3123 N Lotus Ave  2, Chicago, IL 60641",1500,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4762992,41.9375,-87.7625,POINT (-87.7625 41.9375),170311903001,IL,Cook,Chicago,Cragin,28173
4763043,"7051 S Calumet Ave  6units, Chicago, IL 60637",1250,Apt,1.0,2.0,Yes,Available Now,(708) 351-4967,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4763043,41.7661,-87.6168,POINT (-87.6168 41.7661),170316904002,IL,Cook,Chicago,Park Manor,403356
4763126,"5229 W North Ave  2, Chicago, IL 60639",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4763126,41.9092,-87.7568,POINT (-87.7568 41.9092),170312507001,IL,Cook,Chicago,North Austin,403323
4763276,"5911 S Indiana Ave  , Chicago, IL 60637",1400,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4763276,41.7871,-87.6203,POINT (-87.6203 41.7871),170318345001,IL,Cook,Chicago,Washington Park,275927
4763336,"7318 S Emerald Ave  , Chicago, IL 60621",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4763336,41.761,-87.6432,POINT (-87.64319999999999 41.761),170316813003,IL,Cook,Chicago,Englewood,138261
4763488,"7631 S East End Ave  1, Chicago, IL 60649",1250,Apt,1.0,2.0,Yes,Available Now,(708) 578-9198,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4763488,41.7561,-87.5835,POINT (-87.5835 41.7561),170318342002,IL,Cook,Chicago,South Shore,269608
4763605,"9124 S Dauphin Ave  , Chicago, IL 60619",1088,Apt,1.0,1.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4763605,41.7287,-87.6034,POINT (-87.60339999999999 41.7287),170314408002,IL,Cook,Chicago,Burnside,137634
4763606,"7701 S Essex Ave  3, Chicago, IL 60649",1253,Apt,1.0,2.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4763606,41.7552,-87.5635,POINT (-87.5635 41.7552),170314313012,IL,Cook,Chicago,South Shore,269608
4763608,"7000 S Cregier Ave  2, Chicago, IL 60649",1207,Apt,1.0,2.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4763608,41.7678,-87.5817,POINT (-87.5817 41.7678),170314302003,IL,Cook,Chicago,South Shore,269608
4763612,"6214 S Eberhart Ave  3, Chicago, IL 60637",1088,Apt,2.0,2.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4763612,41.7815,-87.6134,POINT (-87.6134 41.7815),170314206002,IL,Cook,Chicago,West Woodlawn,403353
4763616,"6644 S Marshfield Ave 2, Chicago, IL 60636",1050,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4763616,41.7726,-87.6656,POINT (-87.6656 41.7726),170316715001,IL,Cook,Chicago,West Englewood,269612
4763618,"5221 S Calumet Ave  1, Chicago, IL 60615",1253,Apt,1.0,2.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4763618,41.7999,-87.6176,POINT (-87.6176 41.7999),170318361003,IL,Cook,Chicago,Washington Park,275927
4763626,"6916 S Clyde Ave  4, Chicago, IL 60649",1088,Apt,1.0,1.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4763626,41.7692,-87.5743,POINT (-87.57429999999999 41.7692),170314301011,IL,Cook,Chicago,South Shore,269608
4763627,"2552 E 76th St  3, Chicago, IL 60649",1512,Apt,1.0,3.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4763627,41.7574,-87.5619,POINT (-87.56189999999999 41.7574),170314313022,IL,Cook,Chicago,South Shore,269608
4763712,"704 E 51st St 3, Chicago, IL 60615",1400,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4763712,41.8023,-87.6083,POINT (-87.6083 41.8023),170318436001,IL,Cook,Chicago,Bronzeville,403145
4763713,"8008 S Peoria St  1, Chicago, IL 60620",1350,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4763713,41.7484,-87.6468,POINT (-87.6468 41.7484),170317108002,IL,Cook,Chicago,Gresham,269571
4763753,"7214 S Langley Ave  , Chicago, IL 60619",1700,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4763753,41.7635,-87.6082,POINT (-87.6082 41.7635),170316909001,IL,Cook,Chicago,Park Manor,403356
4763819,"4157 W Crystal St  1, Chicago, IL 60651",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4763819,41.9033,-87.731,POINT (-87.73099999999999 41.9033),170312306002,IL,Cook,Chicago,West Humboldt Park,403318
4763821,"4725 S Michigan Ave  2, Chicago, IL 60615",1088,Apt,1.0,1.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4763821,41.8085,-87.6224,POINT (-87.6224 41.8085),170313814001,IL,Cook,Chicago,Bronzeville,403145
4763862,"6755 S Chappel Ave 3, Chicago, IL 60649",850,Apt,1.0,1.0,Yes,Available Now,(773) 947-8370,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4763862,41.7726,-87.5751,POINT (-87.57510000000001 41.7726),170314301014,IL,Cook,Chicago,South Shore,269608
4763908,"4315 N Kimball Ave  2, Chicago, IL 60618",1900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4763908,41.9598,-87.7128,POINT (-87.7128 41.9598),170311605011,IL,Cook,Chicago,Albany Park,269566
4763989,"501 E 71st St  2, Chicago, IL 60619",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4763989,41.7656,-87.6126,POINT (-87.6126 41.7656),170316909004,IL,Cook,Chicago,Park Manor,403356
4764008,"6154 N Oakley Ave 2, Chicago, IL 60659",1599,Apt,2.0,2.0,Yes,Available Now,(847) 786-5663,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4764008,41.994,-87.6876,POINT (-87.6876 41.994),170310209013,IL,Cook,Chicago,West Rogers Park,403169
4764346,"1549 E 72nd St  , Chicago, IL 60619",895,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4764346,41.7641,-87.5867,POINT (-87.58669999999999 41.7641),170314304002,IL,Cook,Chicago,Grand Crossing,276349
4764389,"8100 S Evans Ave 3, Chicago, IL 60619",850,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4764389,41.7474,-87.6067,POINT (-87.6067 41.7474),170314402013,IL,Cook,Chicago,Chatham,273222
4764391,"1104 W 78th St  2, Chicago, IL 60620",1050,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4764391,41.7525,-87.6517,POINT (-87.65170000000001 41.7525),170317102004,IL,Cook,Chicago,Gresham,269571
4764400,"8056 S Ellis Ave  3, Chicago, IL 60619",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4764400,41.7479,-87.6006,POINT (-87.6006 41.7479),170314401011,IL,Cook,Chicago,East Chatham,403360
4764409,"6540 S Ellis Ave  1, Chicago, IL 60637",1250,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4764409,41.7756,-87.6012,POINT (-87.60120000000001 41.7756),170314208002,IL,Cook,Chicago,Woodlawn,276138
4764412,"6540 S Ellis Ave  2, Chicago, IL 60637",1400,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4764412,41.7756,-87.6012,POINT (-87.60120000000001 41.7756),170314208002,IL,Cook,Chicago,Woodlawn,276138
4764414,"3656 S Indiana Ave  3, Chicago, IL 60653",1650,Apt,1.0,5.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-bathroom-rental-Apt/4764414,41.828,-87.622,POINT (-87.622 41.828),170313514001,IL,Cook,Chicago,Bronzeville,403145
4764459,"7007 S Wabash Ave  2, Chicago, IL 60637",1300,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4764459,41.7671,-87.6229,POINT (-87.6229 41.7671),170316904003,IL,Cook,Chicago,Park Manor,403356
4764461,"2728 W Wilcox St  1, Chicago, IL 60612",1350,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4764461,41.8795,-87.6951,POINT (-87.6951 41.8795),170318374001,IL,Cook,Chicago,Near West Side,269599
4764462,"7510 S Ingleside Ave  1, Chicago, IL 60619",1100,Apt,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4764462,41.7582,-87.6019,POINT (-87.6019 41.7582),170316915001,IL,Cook,Chicago,Grand Crossing,276349
4764677,"7043 S East End Ave  , Chicago, IL 60649",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4764677,41.7667,-87.5825,POINT (-87.5825 41.7667),170314302003,IL,Cook,Chicago,South Shore,269608
4764948,"7251 S Phillips Ave  3, Chicago, IL 60649",1253,Apt,1.0,2.0,Yes,Available Now,(708) 793-7317,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4764948,41.763,-87.5647,POINT (-87.5647 41.763),170314307002,IL,Cook,Chicago,South Shore,269608
4764975,"8008 S Peoria St  1, Chicago, IL 60620",1300,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4764975,41.7484,-87.6468,POINT (-87.6468 41.7484),170317108002,IL,Cook,Chicago,Gresham,269571
4764983,"6116 S Saint Lawrence Ave 1, Chicago, IL 60637",1500,Apt,1.0,3.0,Yes,Available Now,(773) 575-8945,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4764983,41.7834,-87.6112,POINT (-87.6112 41.7834),170314206002,IL,Cook,Chicago,West Woodlawn,403353
4765280,"5656 S Marshfield Ave  , Chicago, IL 60636",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4765280,41.7905,-87.666,POINT (-87.666 41.7905),170316703001,IL,Cook,Chicago,West Englewood,269612
4765581,"6814 S Normal Blvd 3s, Chicago, IL 60621",1100,Apt,1.0,3.0,Yes,Available Now,(773) 558-3772,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4765581,41.7703,-87.6376,POINT (-87.63760000000001 41.7703),170316812003,IL,Cook,Chicago,Englewood,138261
4765647,"6957 S Princeton Ave  , Chicago, IL 60621",1200,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4765647,41.7674,-87.6319,POINT (-87.6319 41.7674),170316903002,IL,Cook,Chicago,Englewood,138261
4765653,"6957 S Princeton Ave  , Chicago, IL 60621",1200,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4765653,41.7674,-87.6319,POINT (-87.6319 41.7674),170316903002,IL,Cook,Chicago,Englewood,138261
4765659,"7419 S Princeton Ave  1, Chicago, IL 60621",1200,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4765659,41.7594,-87.6317,POINT (-87.6317 41.7594),170316911002,IL,Cook,Chicago,Englewood,138261
4765661,"5253 S Prairie Ave  2, Chicago, IL 60615",1512,Apt,1.5,3.0,Yes,Available Now,(708) 793-7317,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4765661,41.7987,-87.619,POINT (-87.619 41.7987),170318361001,IL,Cook,Chicago,Washington Park,275927
4765759,"7046 S Chappel Ave 2, Chicago, IL 60649",1253,Apt,1.0,2.0,Yes,Available Now,(773) 789-8830,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4765759,41.7665,-87.5752,POINT (-87.5752 41.7665),170314301012,IL,Cook,Chicago,South Shore,269608
