,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long
4754149,"5747 S Bishop St  2, Chicago, IL 60636",1300,Apt,1.5,5.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-full-bathroom-rental-Apt/4754149,41.7891,-87.6606
4754167,"3939 N Sawyer Ave  2nd Floor, Chicago, IL 60618",2200,Apt,1.0,3.0,Yes,Available Now,(312) 907-7800,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4754167,41.9533,-87.7089
4754173,"3148 W Franklin Blvd 2n, Chicago, IL 60612",999,Apt,1.0,2.0,Yes,Available Now,(312) 407-9400,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4754173,41.8902,-87.7054
4754232,"11042 S Artesian Ave  1, Chicago, IL 60655",1300,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4754232,41.6923,-87.6827
4754270,"2736 W Giddings St  , Chicago, IL 60625",2000,Apt,2.0,3.0,Yes,Available Now,(773) 916-6507,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4754270,41.9679,-87.6977
4754379,"5311 S Maryland Ave  1, Chicago, IL 60615",1350,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4754379,41.7981,-87.6048
4754394,"10023 S Rhodes Ave  3, Chicago, IL 60628",1400,Apt,1.0,3.0,Yes,Available Now,(773) 419-4960,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4754394,41.7121,-87.6099
4754401,"5566 S Shields Ave  1, Chicago, IL 60621",1650,House,2.0,4.0,Yes,Available Now,(773) 260-2631,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4754401,41.7925,-87.6344
4754412,"5219 S Calumet Ave , Chicago, IL 60615",1253,Apt,1.0,1.0,Yes,Available Now,(844) 333-9700,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4754412,41.7996,-87.6173
4754427,"6525 S Vernon Ave  1, Chicago, IL 60637",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4754427,41.7758,-87.614
4754432,"6525 S Vernon Ave  2, Chicago, IL 60637",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4754432,41.7758,-87.614
4754435,"10023 S Rhodes Ave  , Chicago, IL 60628",1300,Apt,1.0,3.0,Yes,Available Now,(773) 419-4960,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4754435,41.7121,-87.6099
4754597,"232 E 121st Pl  1, Chicago, IL 60628",699,Apt,1.0,2.0,Yes,Available Now,(773) 995-6950,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4754597,41.6738,-87.6163
4754649,"1424 W 61st St  1, Chicago, IL 60636",750,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4754649,41.7833,-87.6605
4755024,"706 N Spaulding Ave  2, Chicago, IL 60624",1325,Apt,1.0,3.0,Yes,Available Now,(773) 764-9547,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4755024,41.894,-87.7093
4755339,"5124 S Prairie Ave  2, Chicago, IL 60615",1750,Apt,2.0,4.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4755339,41.8013,-87.6197
4755376,"6644 S Peoria St  , Chicago, IL 60621",1250,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4755376,41.7734,-87.6471
4755459,"133 N Menard Ave  202, Chicago, IL 60644",900,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4755459,41.8832,-87.7694
4755463,"6617 S Marquette Dr  3, Chicago, IL 60637",1400,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4755463,41.7743,-87.6127
4755464,"7550 S Parnell Ave  2, Chicago, IL 60620",1400,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4755464,41.7566,-87.6387
4755673,"4407 W Adams St  2, Chicago, IL 60624",1400,Apt,1.0,5.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-bathroom-rental-Apt/4755673,41.8777,-87.7357
4755717,"4814 W Monroe St  , Chicago, IL 60644",1070,Apt,1.0,3.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4755717,41.8798,-87.7462
4755773,"8840 S Carpenter St  , Chicago, IL 60620",1400,House,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4755773,41.7329,-87.6499
4755846,"6144 S Bishop St  2, Chicago, IL 60636",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4755846,41.7818,-87.6609
4756033,"7839 S Phillips Ave  1, Chicago, IL 60649",1295,Apt,1.5,3.0,Yes,Available Now,(773) 396-4766,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4756033,41.7524,-87.5647
4756134,"7607 S Essex Ave  , Chicago, IL 60649",1600,Apt,2.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4756134,41.757,-87.5635
4756136,"7556 S Essex Ave  , Chicago, IL 60649",1350,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4756136,41.7575,-87.5643
4756156,"6531 S Paulina St  2, Chicago, IL 60636",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4756156,41.7749,-87.6662
4756298,"6240 S Champlain Ave  2, Chicago, IL 60637",1350,Apt,1.0,4.0,Yes,Available Now,(312) 852-3387,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4756298,41.7809,-87.6099
4756394,"8346 S Mackinaw Ave  2, Chicago, IL 60617",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4756394,41.7434,-87.5433
4756461,"7119 S Constance Ave  1, Chicago, IL 60649",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4756461,41.7655,-87.5803
4756596,"7816 S Cornell Ave  1, Chicago, IL 60649",1253,Apt,1.0,2.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4756596,41.7526,-87.5849
4756660,"1720 S Michigan Ave  2608, Chicago, IL 60616",3218,Apt,2.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4756660,41.8586,-87.6246
4756680,"6049 S Princeton Ave  2, Chicago, IL 60621",980,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4756680,41.784,-87.6324
4756713,"8756 S Exchange Ave 1r, Chicago, IL 60617",850,Apt,1.0,2.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4756713,41.7357,-87.553
4756781,"1846 N Kedvale Ave 1e, Chicago, IL 60639",1100,Apt,1.0,1.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4756781,41.915,-87.7305
4756792,"5359 W Drummond Pl 1, Chicago, IL 60639",1400,TriPlex,1.5,3.0,Yes,Available Now,(773) 218-0288,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-TriPlex/4756792,41.9284,-87.7611
4756836,"725 N Trumbull Ave 3, Chicago, IL 60624",1250,TriPlex,1.0,3.0,Yes,Available Now,(312) 972-7279,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-TriPlex/4756836,41.8945,-87.7123
4756838,"3128 W 41st Pl  1, Chicago, IL 60632",980,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4756838,41.8184,-87.7031
4757082,"7133 S Greenwood Ave 2, Chicago, IL 60619",1100,Apt,1.0,3.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4757082,41.765,-87.598
4757090,"1113 S Mozart St  1, Chicago, IL 60612",1253,Apt,1.0,2.0,Yes,Available Now,(312) 852-3387,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4757090,41.8679,-87.6969
4757091,"1113 S Mozart St  , Chicago, IL 60612",1400,Apt,1.0,3.0,Yes,Available Now,(312) 852-3387,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4757091,41.8679,-87.6969
4757126,"4034 W Grenshaw St  , Chicago, IL 60624",1250,Apt,1.0,2.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4757126,41.8673,-87.7267
4757134,"4955 W Washington Blvd  3, Chicago, IL 60644",1512,Apt,1.0,3.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4757134,41.8815,-87.75
4757140,"575 N Long Ave  1, Chicago, IL 60644",1500,Apt,1.5,3.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4757140,41.891,-87.7601
4757141,"618 N Hamlin Ave  , Chicago, IL 60624",1650,House,1.5,5.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-full-bathroom-rental-House/4757141,41.8924,-87.7214
4757159,"2105 S Drake Ave  2, Chicago, IL 60623",1475,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4757159,41.8533,-87.7134
4757303,"11117 S Longwood Dr  , Chicago, IL 60643",1400,Apt,2.0,3.0,Yes,Available Now,(773) 368-2433,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4757303,41.6911,-87.6715
4757312,"8424 S Drexel Ave  3, Chicago, IL 60619",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4757312,41.7414,-87.6028
4757461,"5152 W Huron St  1, Chicago, IL 60644",1200,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4757461,41.8931,-87.7553
4757745,"7918 S Essex Ave  1, Chicago, IL 60617",1025,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4757745,41.7512,-87.5641
4757757,"4650 W 87th St  1, Chicago, IL 60652",1500,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4757757,41.7349,-87.738
4757774,"7549 S Kingston Ave  3, Chicago, IL 60649",850,Apt,1.0,2.0,Yes,Available Now,(773) 572-0880,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4757774,41.7575,-87.5623
4757788,"7549 S Kingston Ave  3, Chicago, IL 60649",850,Apt,1.0,2.0,Yes,Available Now,(773) 572-0880,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4757788,41.7575,-87.5623
4757793,"2534 E 76th St  0, Chicago, IL 60649",850,Apt,1.0,2.0,Yes,Available Now,(773) 572-0880,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4757793,41.7574,-87.5624
4757854,"6513 S Rhodes Ave  , Chicago, IL 60637",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4757854,41.7762,-87.6116
4757888,"4926 S Princeton Ave  , Chicago, IL 60609",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4757888,41.8046,-87.6335
4757965,"4348 W Maypole Ave , Chicago, IL 60624",1550,Apt,1.0,3.0,Yes,Available Now,(844) 333-9700,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4757965,41.8849,-87.735
4758152,"4418 S Drexel Blvd  , Chicago, IL 60653",1350,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4758152,41.8143,-87.6049
4758283,"5914 S King Dr  3, Chicago, IL 60637",1400,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4758283,41.787,-87.6162
4758316,"5035 W West End Ave  1, Chicago, IL 60644",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4758316,41.8038,-87.5853
4758324,"7153 S Parnell Ave  , Chicago, IL 60621",1050,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4758324,41.7637,-87.6379
4758359,"7836 S Euclid Ave  3, Chicago, IL 60649",1050,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4758359,41.7523,-87.5776
4758366,"7718 S Phillips Ave  , Chicago, IL 60649",1050,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4758366,41.7547,-87.5654
4758375,"3320 W Polk St  1, Chicago, IL 60624",1253,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4758375,41.8712,-87.7092
4758376,"3818 W Van Buren St  2, Chicago, IL 60624",1690,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4758376,41.8755,-87.7214
4758377,"9625 S Forest Ave  1, Chicago, IL 60628",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4758377,41.7192,-87.6162
4758639,"10406 S Prairie Ave  , Chicago, IL 60628",575,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4758639,41.7051,-87.6177
4758695,"2840 W 66th St  2e, Chicago, IL 60629",900,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4758695,41.7738,-87.6949
4758701,"6742 S Calumet Ave  2, Chicago, IL 60637",800,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4758701,41.7716,-87.6175
4758776,"7728 S Carpenter St  , Chicago, IL 60620",975,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4758776,41.7533,-87.6505
4758820,"3615 W 79th St  , Chicago, IL 60652",1250,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4758820,41.7494,-87.7128
4759195,"319 W 106th Pl  , Chicago, IL 60628",1250,House,1.0,3.0,Yes,Available Now,(708) 578-9198,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4759195,41.7005,-87.6313
4759210,"2205 E 70th Pl  , Chicago, IL 60649",1250,Apt,1.0,1.0,Yes,Available Now,(773) 491-4904,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4759210,41.767,-87.5713
4759254,"6625 S Greenwood Ave 2, Chicago, IL 60637",1000,Apt,1.0,2.0,Yes,Available Now,(773) 491-4904,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4759254,41.7746,-87.5996
4759282,"6619 S Greenwood Ave  3, Chicago, IL 60637",1100,Apt,1.0,2.0,Yes,Available Now,(312) 852-3387,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4759282,41.7747,-87.5996
4759400,"6700 S South Shore Dr  18, Chicago, IL 60649",1000,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4759400,41.7733,-87.5671
4759535,"8450 S Cottage Grove Ave  1, Chicago, IL 60619",895,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4759535,41.7407,-87.6053
4759538,"8036 S Laflin St  1, Chicago, IL 60620",1125,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4759538,41.7474,-87.6612
4759547,"11344 S Calumet Ave  1, Chicago, IL 60628",975,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4759547,41.6877,-87.6148
4759553,"11344 S Calumet Ave  2, Chicago, IL 60628",1075,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4759553,41.6877,-87.6148
4759600,"4540 W Jackson Blvd  1, Chicago, IL 60624",1100,Duplex,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Duplex/4759600,41.8771,-87.7394
4759725,"8134 S Muskegon Ave  2, Chicago, IL 60617",1150,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4759725,41.7472,-87.5555
4759753,"6913 S Wabash Ave  , Chicago, IL 60637",850,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4759753,41.7687,-87.6229
4759823,"1431 W 108th St  , Chicago, IL 60643",1300,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4759823,41.6975,-87.6584
4759920,"3920 W Huron St  2w, Chicago, IL 60624",1175,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4759920,41.8938,-87.7245
4759922,"3920 W Huron St  , Chicago, IL 60624",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4759922,41.8938,-87.7245
4759980,"1518 E 68th St  3, Chicago, IL 60637",875,Apt,1.0,2.0,Yes,Available Now,(773) 879-4220,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4759980,41.7717,-87.588
4760079,"6613 S Whipple St  1, Chicago, IL 60629",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4760079,41.7731,-87.699
4760218,"8101 S Green St  1, Chicago, IL 60620",1450,Apt,1.0,4.0,Yes,Available Now,(773) 633-2369,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4760218,41.7468,-87.6449
4760228,"7844 S Luella Ave  , Chicago, IL 60649",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4760228,41.752,-87.5701
4760250,"6552 S Rhodes Ave  1, Chicago, IL 60637",1300,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4760250,41.7752,-87.6122
4760258,"7842 S Luella Ave  , Chicago, IL 60649",850,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4760258,41.752,-87.5701
4760261,"7842 S Luella Ave  , Chicago, IL 60649",850,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4760261,41.752,-87.5701
4760304,"4814 W Wabansia Ave , Chicago, IL 60639",1250,Apt,1.0,2.0,Yes,Available Now,(773) 859-2158,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4760304,41.9116,-87.7466
4760317,"184 N Leclaire Ave , Chicago, IL 60644",1450,House,2.0,6.0,Yes,Available Now,(708) 724-8362,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-2-bathroom-rental-House/4760317,41.8842,-87.7531
4760318,"4111 W Grenshaw St  2, Chicago, IL 60624",1450,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4760318,41.8668,-87.7282
4760518,"8030 S Ellis Ave  2, Chicago, IL 60619",1100,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4760518,41.7486,-87.6005
4760522,"950 E 86th St  203, Chicago, IL 60619",1300,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4760522,41.7388,-87.6004
4760526,"5700 S Ashland Ave  , Chicago, IL 60636",1250,Apt,2.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4760526,41.7902,-87.6649
